1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910578343105,-37.5908398252765
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910695260273,-37.590139681844
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910695260273,-37.590139681844
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910695260273,-37.590139681844
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910695260273,-37.590139681844
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.91075364966,-37.5897899884243
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.912812233789,-37.6109836987696
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.910004523498,-37.5950403795439
1,46.4703950968589,"HIGH FIXED OBJECT COLLISION AT ROAD",144.911940940176,-37.608109818191
1,1,"HIGH STRUCK PEDESTRIANS AT ROAD",145.266750659275,-37.8852400019436
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.920889511761,-37.5753283912965
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.920889511761,-37.5753283912965
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.918321594997,-37.5787913232039
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.911378484595,-37.5860479770125
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.911378484595,-37.5860479770125
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.911378484595,-37.5860479770125
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.911378484595,-37.5860479770125
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.920291833081,-37.5713192197375
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.920291833081,-37.5713192197375
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.804208405817,-37.8569660505751
1,1,"HIGH STRUCK PEDESTRIANS AT T INTERSECTION",144.708715622894,-37.8541180755922
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.742057269625,-37.8989413825575
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.742057269625,-37.8989413825575
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.742057269625,-37.8989413825575
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.742201283401,-37.9048736018165
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.040441395501,-38.2362271244935
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.169771365415,-37.9583151646151
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.041070472826,-37.7399379689939
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.041506613275,-37.7385434450821
1,1,"HIGH FIXED OBJECT COLLISION AT CROSS INTERSECTION",145.082214679729,-37.8685051797257
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.888600125406,-37.6699584666178
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.02243717805,-37.8453527622748
